2018-01-13 21:22:52,885 INFO 4868 [egg:logger] init all loggers with options: {"dir":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\logs\\boncake-pro","encoding":"utf8","env":"local","level":"INFO","consoleLevel":"INFO","disableConsoleAfterReady":false,"outputJSON":false,"buffer":true,"appLogName":"boncake-pro-web.log","coreLogName":"egg-web.log","agentLogName":"egg-agent.log","errorLogName":"common-error.log","coreLogger":{"consoleLevel":"WARN"},"allowDebugAtProd":true,"type":"agent"}
2018-01-13 21:40:24,626 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":151152062493632600,"size":2048,"atimeMs":1515850824586.8733,"mtimeMs":1515850824592.8755,"ctimeMs":1515850824609.8835,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T13:40:24.587Z","mtime":"2018-01-13T13:40:24.593Z","ctime":"2018-01-13T13:40:24.610Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:40:24,627 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":13510798882117010,"size":0,"atimeMs":1515850824610.8848,"mtimeMs":1515850824610.8848,"ctimeMs":1515850824610.8848,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T13:40:24.611Z","mtime":"2018-01-13T13:40:24.611Z","ctime":"2018-01-13T13:40:24.611Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 21:40:24,632 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":151152062493632600,"size":2048,"atimeMs":1515850824586.8733,"mtimeMs":1515850824592.8755,"ctimeMs":1515850824609.8835,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T13:40:24.587Z","mtime":"2018-01-13T13:40:24.593Z","ctime":"2018-01-13T13:40:24.610Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:40:24,633 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_old___","remove":true,"isDirectory":false,"isFile":false}
2018-01-13 21:40:24,633 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\index.css___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":30680772461525464,"size":37,"atimeMs":1515850824615.8877,"mtimeMs":1515850824617.8877,"ctimeMs":1515850824617.8877,"birthtimeMs":1515850824615.8877,"atime":"2018-01-13T13:40:24.616Z","mtime":"2018-01-13T13:40:24.618Z","ctime":"2018-01-13T13:40:24.618Z","birthtime":"2018-01-13T13:40:24.616Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:40:24,634 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":13510798882117010,"size":0,"atimeMs":1515850824610.8848,"mtimeMs":1515850824610.8848,"ctimeMs":1515850824610.8848,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T13:40:24.611Z","mtime":"2018-01-13T13:40:24.611Z","ctime":"2018-01-13T13:40:24.611Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 21:40:24,635 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":15481123719091552,"size":0,"atimeMs":1515850824631.895,"mtimeMs":1515850824631.895,"ctimeMs":1515850824631.895,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T13:40:24.632Z","mtime":"2018-01-13T13:40:24.632Z","ctime":"2018-01-13T13:40:24.632Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 21:40:24,639 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":15481123719091552,"size":0,"atimeMs":1515850824634.896,"mtimeMs":1515850824634.896,"ctimeMs":1515850824634.896,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T13:40:24.635Z","mtime":"2018-01-13T13:40:24.635Z","ctime":"2018-01-13T13:40:24.635Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 21:40:24,640 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\index.css___jb_old___","remove":true,"isDirectory":false,"isFile":false}
2018-01-13 21:40:24,640 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\index.css","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":30680772461525464,"size":37,"atimeMs":1515850824615.8877,"mtimeMs":1515850824617.8877,"ctimeMs":1515850824633.8965,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T13:40:24.616Z","mtime":"2018-01-13T13:40:24.618Z","ctime":"2018-01-13T13:40:24.634Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:40:24,640 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\index.css___jb_tmp___","remove":true,"isDirectory":false,"isFile":false}
2018-01-13 21:40:24,641 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\index.css","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":30680772461525464,"size":37,"atimeMs":1515850824615.8877,"mtimeMs":1515850824617.8877,"ctimeMs":1515850824633.8965,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T13:40:24.616Z","mtime":"2018-01-13T13:40:24.618Z","ctime":"2018-01-13T13:40:24.634Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:40:24,641 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":15481123719091552,"size":0,"atimeMs":1515850824634.896,"mtimeMs":1515850824634.896,"ctimeMs":1515850824634.896,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T13:40:24.635Z","mtime":"2018-01-13T13:40:24.635Z","ctime":"2018-01-13T13:40:24.635Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 21:40:24,641 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\index.css___jb_old___","remove":true,"isDirectory":false,"isFile":false}
2018-01-13 21:40:24,642 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\index.css","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":30680772461525464,"size":37,"atimeMs":1515850824615.8877,"mtimeMs":1515850824617.8877,"ctimeMs":1515850824633.8965,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T13:40:24.616Z","mtime":"2018-01-13T13:40:24.618Z","ctime":"2018-01-13T13:40:24.634Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:40:24,642 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":15481123719091552,"size":0,"atimeMs":1515850824634.896,"mtimeMs":1515850824634.896,"ctimeMs":1515850824634.896,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T13:40:24.635Z","mtime":"2018-01-13T13:40:24.635Z","ctime":"2018-01-13T13:40:24.635Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 21:41:13,037 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\index.css___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":10414574138304824,"size":63,"atimeMs":1515850873024.6787,"mtimeMs":1515850873026.6792,"ctimeMs":1515850873026.6792,"birthtimeMs":1515850873024.6787,"atime":"2018-01-13T13:41:13.025Z","mtime":"2018-01-13T13:41:13.027Z","ctime":"2018-01-13T13:41:13.027Z","birthtime":"2018-01-13T13:41:13.025Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:41:13,038 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\index.css___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":10414574138304824,"size":63,"atimeMs":1515850873024.6787,"mtimeMs":1515850873026.6792,"ctimeMs":1515850873026.6792,"birthtimeMs":1515850873024.6787,"atime":"2018-01-13T13:41:13.025Z","mtime":"2018-01-13T13:41:13.027Z","ctime":"2018-01-13T13:41:13.027Z","birthtime":"2018-01-13T13:41:13.025Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:41:13,044 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":15481123719091552,"size":0,"atimeMs":1515850873036.6836,"mtimeMs":1515850873036.6836,"ctimeMs":1515850873036.6836,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T13:41:13.037Z","mtime":"2018-01-13T13:41:13.037Z","ctime":"2018-01-13T13:41:13.037Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 21:41:13,053 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\index.css","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":10414574138304824,"size":63,"atimeMs":1515850873024.6787,"mtimeMs":1515850873026.6792,"ctimeMs":1515850873026.6792,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T13:41:13.025Z","mtime":"2018-01-13T13:41:13.027Z","ctime":"2018-01-13T13:41:13.027Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:41:13,053 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\index.css___jb_old___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":30680772461525464,"size":37,"atimeMs":1515850824615.8877,"mtimeMs":1515850824617.8877,"ctimeMs":1515850873039.685,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T13:40:24.616Z","mtime":"2018-01-13T13:40:24.618Z","ctime":"2018-01-13T13:41:13.040Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:41:13,059 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":15481123719091552,"size":0,"atimeMs":1515850873048.6924,"mtimeMs":1515850873048.6924,"ctimeMs":1515850873048.6924,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T13:41:13.049Z","mtime":"2018-01-13T13:41:13.049Z","ctime":"2018-01-13T13:41:13.049Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 21:41:13,059 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\index.css___jb_tmp___","remove":true,"isDirectory":false,"isFile":false}
2018-01-13 21:41:13,061 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\index.css","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":10414574138304824,"size":63,"atimeMs":1515850873024.6787,"mtimeMs":1515850873026.6792,"ctimeMs":1515850873047.6895,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T13:41:13.025Z","mtime":"2018-01-13T13:41:13.027Z","ctime":"2018-01-13T13:41:13.048Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:41:13,062 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":15481123719091552,"size":0,"atimeMs":1515850873048.6924,"mtimeMs":1515850873048.6924,"ctimeMs":1515850873048.6924,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T13:41:13.049Z","mtime":"2018-01-13T13:41:13.049Z","ctime":"2018-01-13T13:41:13.049Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 21:41:13,062 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\index.css","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":10414574138304824,"size":63,"atimeMs":1515850873024.6787,"mtimeMs":1515850873026.6792,"ctimeMs":1515850873047.6895,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T13:41:13.025Z","mtime":"2018-01-13T13:41:13.027Z","ctime":"2018-01-13T13:41:13.048Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:41:13,063 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\index.css___jb_old___","remove":true,"isDirectory":false,"isFile":false}
2018-01-13 21:41:13,064 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":15481123719091552,"size":0,"atimeMs":1515850873048.6924,"mtimeMs":1515850873048.6924,"ctimeMs":1515850873048.6924,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T13:41:13.049Z","mtime":"2018-01-13T13:41:13.049Z","ctime":"2018-01-13T13:41:13.049Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 21:42:20,822 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":32088147345078744,"size":2188,"atimeMs":1515850940802.965,"mtimeMs":1515850940808.9675,"ctimeMs":1515850940808.9675,"birthtimeMs":1515850940802.965,"atime":"2018-01-13T13:42:20.803Z","mtime":"2018-01-13T13:42:20.809Z","ctime":"2018-01-13T13:42:20.809Z","birthtime":"2018-01-13T13:42:20.803Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:42:20,824 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":32088147345078744,"size":2188,"atimeMs":1515850940802.965,"mtimeMs":1515850940808.9675,"ctimeMs":1515850940808.9675,"birthtimeMs":1515850940802.965,"atime":"2018-01-13T13:42:20.803Z","mtime":"2018-01-13T13:42:20.809Z","ctime":"2018-01-13T13:42:20.809Z","birthtime":"2018-01-13T13:42:20.803Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:42:20,824 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":32088147345078744,"size":2188,"atimeMs":1515850940802.965,"mtimeMs":1515850940808.9675,"ctimeMs":1515850940808.9675,"birthtimeMs":1515850940802.965,"atime":"2018-01-13T13:42:20.803Z","mtime":"2018-01-13T13:42:20.809Z","ctime":"2018-01-13T13:42:20.809Z","birthtime":"2018-01-13T13:42:20.803Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:42:20,825 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":13510798882117010,"size":0,"atimeMs":1515850940814.9702,"mtimeMs":1515850940814.9702,"ctimeMs":1515850940814.9702,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T13:42:20.815Z","mtime":"2018-01-13T13:42:20.815Z","ctime":"2018-01-13T13:42:20.815Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 21:42:20,828 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":32088147345078744,"size":2188,"atimeMs":1515850940802.965,"mtimeMs":1515850940808.9675,"ctimeMs":1515850940808.9675,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T13:42:20.803Z","mtime":"2018-01-13T13:42:20.809Z","ctime":"2018-01-13T13:42:20.809Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:42:20,829 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_old___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":151152062493632600,"size":2048,"atimeMs":1515850824586.8733,"mtimeMs":1515850824592.8755,"ctimeMs":1515850940818.9724,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T13:40:24.587Z","mtime":"2018-01-13T13:40:24.593Z","ctime":"2018-01-13T13:42:20.819Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:42:20,829 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":13510798882117010,"size":0,"atimeMs":1515850940822.9749,"mtimeMs":1515850940822.9749,"ctimeMs":1515850940822.9749,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T13:42:20.823Z","mtime":"2018-01-13T13:42:20.823Z","ctime":"2018-01-13T13:42:20.823Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 21:42:20,834 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_tmp___","remove":true,"isDirectory":false,"isFile":false}
2018-01-13 21:42:20,835 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":32088147345078744,"size":2188,"atimeMs":1515850940802.965,"mtimeMs":1515850940808.9675,"ctimeMs":1515850940825.9756,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T13:42:20.803Z","mtime":"2018-01-13T13:42:20.809Z","ctime":"2018-01-13T13:42:20.826Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:42:20,836 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":13510798882117010,"size":0,"atimeMs":1515850940826.976,"mtimeMs":1515850940826.976,"ctimeMs":1515850940826.976,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T13:42:20.827Z","mtime":"2018-01-13T13:42:20.827Z","ctime":"2018-01-13T13:42:20.827Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":true,"isFile":false}
